Timeline,filters,Count
"2017-05-13 19:00",LCGAdmin,508
"2017-05-13 19:00",LIGO,8
"2017-05-13 19:00",Others,0
"2017-05-13 20:00",CMSProd,"4,809"
"2017-05-13 20:00",CMSPool,"5,415"
"2017-05-13 20:00",PhEDEx,409
"2017-05-13 20:00",LCGAdmin,520
"2017-05-13 20:00",LIGO,8
"2017-05-13 20:00",Others,0
"2017-05-13 21:00",CMSProd,"5,122"
"2017-05-13 21:00",CMSPool,"12,170"
"2017-05-13 21:00",PhEDEx,322
"2017-05-13 21:00",LCGAdmin,510
"2017-05-13 21:00",LIGO,8
"2017-05-13 21:00",Others,0
"2017-05-13 22:00",CMSProd,"5,259"
"2017-05-13 22:00",CMSPool,"21,638"
"2017-05-13 22:00",PhEDEx,458
"2017-05-13 22:00",LCGAdmin,540
"2017-05-13 22:00",LIGO,8
"2017-05-13 22:00",Others,0
"2017-05-13 23:00",CMSProd,"5,003"
"2017-05-13 23:00",CMSPool,"9,515"
"2017-05-13 23:00",PhEDEx,611
"2017-05-13 23:00",LCGAdmin,498
"2017-05-13 23:00",LIGO,8
"2017-05-13 23:00",Others,0
"2017-05-14 00:00",CMSProd,"4,782"
"2017-05-14 00:00",CMSPool,"7,388"
"2017-05-14 00:00",PhEDEx,507
"2017-05-14 00:00",LCGAdmin,490
"2017-05-14 00:00",LIGO,8
"2017-05-14 00:00",Others,0
"2017-05-14 01:00",CMSProd,"5,567"
"2017-05-14 01:00",CMSPool,"5,346"
"2017-05-14 01:00",PhEDEx,402
"2017-05-14 01:00",LCGAdmin,493
"2017-05-14 01:00",LIGO,0
"2017-05-14 01:00",Others,0
"2017-05-14 02:00",CMSProd,"5,139"
"2017-05-14 02:00",CMSPool,"3,908"
"2017-05-14 02:00",PhEDEx,518
"2017-05-14 02:00",LCGAdmin,500
"2017-05-14 02:00",LIGO,8
"2017-05-14 02:00",Others,0
"2017-05-14 03:00",CMSProd,"5,177"
"2017-05-14 03:00",CMSPool,"3,796"
"2017-05-14 03:00",PhEDEx,481
"2017-05-14 03:00",LCGAdmin,366
"2017-05-14 03:00",LIGO,8
"2017-05-14 03:00",Others,0
"2017-05-14 04:00",CMSProd,"5,460"
"2017-05-14 04:00",CMSPool,"4,425"
"2017-05-14 04:00",PhEDEx,584
"2017-05-14 04:00",LCGAdmin,350
"2017-05-14 04:00",LIGO,8
"2017-05-14 04:00",Others,0
"2017-05-14 05:00",CMSProd,"5,451"
"2017-05-14 05:00",CMSPool,"10,479"
"2017-05-14 05:00",PhEDEx,405
"2017-05-14 05:00",LCGAdmin,384
"2017-05-14 05:00",LIGO,8
"2017-05-14 05:00",Others,0
"2017-05-14 06:00",CMSProd,"5,763"
"2017-05-14 06:00",CMSPool,"8,109"
"2017-05-14 06:00",PhEDEx,696
"2017-05-14 06:00",LCGAdmin,463
"2017-05-14 06:00",LIGO,8
"2017-05-14 06:00",Others,0
"2017-05-14 07:00",CMSProd,"4,831"
"2017-05-14 07:00",CMSPool,"6,735"
"2017-05-14 07:00",PhEDEx,600
"2017-05-14 07:00",LCGAdmin,535
"2017-05-14 07:00",LIGO,8
"2017-05-14 07:00",Others,0
"2017-05-14 08:00",CMSProd,"3,566"
"2017-05-14 08:00",CMSPool,"4,789"
"2017-05-14 08:00",PhEDEx,445
"2017-05-14 08:00",LCGAdmin,450
"2017-05-14 08:00",LIGO,8
"2017-05-14 08:00",Others,0
"2017-05-14 09:00",CMSProd,"3,168"
"2017-05-14 09:00",CMSPool,"3,621"
"2017-05-14 09:00",PhEDEx,487
"2017-05-14 09:00",LCGAdmin,409
"2017-05-14 09:00",LIGO,4
"2017-05-14 09:00",Others,0
"2017-05-14 10:00",CMSProd,"2,826"
"2017-05-14 10:00",CMSPool,"5,308"
"2017-05-14 10:00",PhEDEx,686
"2017-05-14 10:00",LCGAdmin,270
"2017-05-14 10:00",LIGO,4
"2017-05-14 10:00",Others,0
"2017-05-14 11:00",CMSProd,"3,630"
"2017-05-14 11:00",CMSPool,"3,198"
"2017-05-14 11:00",PhEDEx,815
"2017-05-14 11:00",LCGAdmin,265
"2017-05-14 11:00",LIGO,8
"2017-05-14 11:00",Others,0
"2017-05-14 12:00",CMSProd,"5,219"
"2017-05-14 12:00",CMSPool,"4,568"
"2017-05-14 12:00",PhEDEx,"1,043"
"2017-05-14 12:00",LCGAdmin,305
"2017-05-14 12:00",LIGO,8
"2017-05-14 12:00",Others,0
"2017-05-14 13:00",CMSProd,"6,214"
"2017-05-14 13:00",CMSPool,"9,073"
"2017-05-14 13:00",PhEDEx,"1,132"
"2017-05-14 13:00",LCGAdmin,321
"2017-05-14 13:00",LIGO,8
"2017-05-14 13:00",Others,1
"2017-05-14 14:00",CMSProd,"4,841"
"2017-05-14 14:00",CMSPool,"10,519"
"2017-05-14 14:00",PhEDEx,872
"2017-05-14 14:00",LCGAdmin,329
"2017-05-14 14:00",LIGO,8
"2017-05-14 14:00",Others,162
"2017-05-14 15:00",CMSProd,"3,366"
"2017-05-14 15:00",CMSPool,"19,713"
"2017-05-14 15:00",PhEDEx,"1,081"
"2017-05-14 15:00",LCGAdmin,334
"2017-05-14 15:00",LIGO,8
"2017-05-14 15:00",Others,"1,263"
"2017-05-14 16:00",CMSProd,"2,920"
"2017-05-14 16:00",CMSPool,"17,811"
"2017-05-14 16:00",PhEDEx,"1,159"
"2017-05-14 16:00",LCGAdmin,356
"2017-05-14 16:00",LIGO,8
"2017-05-14 16:00",Others,"1,870"
"2017-05-14 17:00",CMSProd,"2,693"
"2017-05-14 17:00",CMSPool,"6,093"
"2017-05-14 17:00",PhEDEx,817
"2017-05-14 17:00",LCGAdmin,342
"2017-05-14 17:00",LIGO,8
"2017-05-14 17:00",Others,674
"2017-05-14 18:00",CMSProd,"1,875"
"2017-05-14 18:00",CMSPool,"9,152"
"2017-05-14 18:00",PhEDEx,"1,119"
"2017-05-14 18:00",LCGAdmin,341
"2017-05-14 18:00",LIGO,0
"2017-05-14 18:00",Others,175
"2017-05-14 19:00",CMSProd,"3,223"
"2017-05-14 19:00",CMSPool,"4,519"
"2017-05-14 19:00",PhEDEx,854
"2017-05-14 19:00",LCGAdmin,389
"2017-05-14 19:00",LIGO,8
"2017-05-14 19:00",Others,2
"2017-05-14 20:00",CMSProd,"4,867"
"2017-05-14 20:00",CMSPool,"2,859"
"2017-05-14 20:00",PhEDEx,576
"2017-05-14 20:00",LCGAdmin,347
"2017-05-14 20:00",LIGO,8
"2017-05-14 20:00",Others,2
"2017-05-14 21:00",CMSProd,"4,084"
"2017-05-14 21:00",CMSPool,"2,653"
"2017-05-14 21:00",PhEDEx,"1,003"
"2017-05-14 21:00",LCGAdmin,358
"2017-05-14 21:00",LIGO,8
"2017-05-14 21:00",Others,2
"2017-05-14 22:00",CMSProd,"4,298"
"2017-05-14 22:00",CMSPool,"12,288"
"2017-05-14 22:00",PhEDEx,786
"2017-05-14 22:00",LCGAdmin,333
"2017-05-14 22:00",LIGO,8
"2017-05-14 22:00",Others,2
"2017-05-14 23:00",CMSProd,"3,034"
"2017-05-14 23:00",CMSPool,"5,886"
"2017-05-14 23:00",PhEDEx,"1,361"
"2017-05-14 23:00",LCGAdmin,340
"2017-05-14 23:00",LIGO,8
"2017-05-14 23:00",Others,0
"2017-05-15 00:00",CMSProd,"3,701"
"2017-05-15 00:00",CMSPool,"18,068"
"2017-05-15 00:00",PhEDEx,"1,344"
"2017-05-15 00:00",LCGAdmin,370
"2017-05-15 00:00",LIGO,8
"2017-05-15 00:00",Others,0
"2017-05-15 01:00",CMSProd,"2,498"
"2017-05-15 01:00",CMSPool,"6,903"
"2017-05-15 01:00",PhEDEx,"1,089"
"2017-05-15 01:00",LCGAdmin,352
"2017-05-15 01:00",LIGO,8
"2017-05-15 01:00",Others,0
"2017-05-15 02:00",CMSProd,"2,392"
"2017-05-15 02:00",CMSPool,"3,768"
"2017-05-15 02:00",PhEDEx,"1,126"
"2017-05-15 02:00",LCGAdmin,316
"2017-05-15 02:00",LIGO,4
"2017-05-15 02:00",Others,0
"2017-05-15 03:00",CMSProd,"2,432"
"2017-05-15 03:00",CMSPool,"11,540"
"2017-05-15 03:00",PhEDEx,"1,072"
"2017-05-15 03:00",LCGAdmin,349
"2017-05-15 03:00",LIGO,4
"2017-05-15 03:00",Others,0
"2017-05-15 04:00",CMSProd,"2,907"
"2017-05-15 04:00",CMSPool,"8,168"
"2017-05-15 04:00",PhEDEx,638
"2017-05-15 04:00",LCGAdmin,371
"2017-05-15 04:00",LIGO,8
"2017-05-15 04:00",Others,0
"2017-05-15 05:00",CMSProd,"3,151"
"2017-05-15 05:00",CMSPool,"9,671"
"2017-05-15 05:00",PhEDEx,"1,252"
"2017-05-15 05:00",LCGAdmin,363
"2017-05-15 05:00",LIGO,8
"2017-05-15 05:00",Others,2
"2017-05-15 06:00",CMSProd,"2,535"
"2017-05-15 06:00",CMSPool,"5,967"
"2017-05-15 06:00",PhEDEx,"1,071"
"2017-05-15 06:00",LCGAdmin,301
"2017-05-15 06:00",LIGO,8
"2017-05-15 06:00",Others,0
"2017-05-15 07:00",CMSProd,"2,434"
"2017-05-15 07:00",CMSPool,"5,535"
"2017-05-15 07:00",PhEDEx,"1,563"
"2017-05-15 07:00",LCGAdmin,393
"2017-05-15 07:00",LIGO,8
"2017-05-15 07:00",Others,0
"2017-05-15 08:00",CMSProd,976
"2017-05-15 08:00",CMSPool,"9,611"
"2017-05-15 08:00",PhEDEx,"1,098"
"2017-05-15 08:00",LCGAdmin,352
"2017-05-15 08:00",LIGO,8
"2017-05-15 08:00",Others,0
"2017-05-15 09:00",CMSProd,428
"2017-05-15 09:00",CMSPool,"24,002"
"2017-05-15 09:00",PhEDEx,788
"2017-05-15 09:00",LCGAdmin,323
"2017-05-15 09:00",LIGO,8
"2017-05-15 09:00",Others,0
"2017-05-15 10:00",CMSProd,665
"2017-05-15 10:00",CMSPool,"19,727"
"2017-05-15 10:00",PhEDEx,758
"2017-05-15 10:00",LCGAdmin,310
"2017-05-15 10:00",LIGO,0
"2017-05-15 10:00",Others,0
"2017-05-15 11:00",CMSProd,"2,382"
"2017-05-15 11:00",CMSPool,"17,453"
"2017-05-15 11:00",PhEDEx,"1,172"
"2017-05-15 11:00",LCGAdmin,266
"2017-05-15 11:00",LIGO,4
"2017-05-15 11:00",Others,0
"2017-05-15 12:00",CMSProd,"2,468"
"2017-05-15 12:00",CMSPool,"14,980"
"2017-05-15 12:00",PhEDEx,965
"2017-05-15 12:00",LCGAdmin,320
"2017-05-15 12:00",LIGO,4
"2017-05-15 12:00",Others,0
"2017-05-15 13:00",CMSProd,"2,722"
"2017-05-15 13:00",CMSPool,"5,879"
"2017-05-15 13:00",PhEDEx,"1,524"
"2017-05-15 13:00",LCGAdmin,271
"2017-05-15 13:00",LIGO,197
"2017-05-15 13:00",Others,0
"2017-05-15 14:00",CMSProd,"4,140"
"2017-05-15 14:00",CMSPool,"4,023"
"2017-05-15 14:00",PhEDEx,"1,787"
"2017-05-15 14:00",LCGAdmin,286
"2017-05-15 14:00",LIGO,227
"2017-05-15 14:00",Others,0
"2017-05-15 15:00",CMSProd,"5,522"
"2017-05-15 15:00",CMSPool,"3,666"
"2017-05-15 15:00",PhEDEx,"1,360"
"2017-05-15 15:00",LCGAdmin,278
"2017-05-15 15:00",LIGO,337
"2017-05-15 15:00",Others,0
"2017-05-15 16:00",CMSProd,"4,785"
"2017-05-15 16:00",CMSPool,"4,286"
"2017-05-15 16:00",PhEDEx,"1,797"
"2017-05-15 16:00",LCGAdmin,268
"2017-05-15 16:00",LIGO,67
"2017-05-15 16:00",Others,0
"2017-05-15 17:00",CMSProd,"3,700"
"2017-05-15 17:00",CMSPool,"3,129"
"2017-05-15 17:00",PhEDEx,"1,083"
"2017-05-15 17:00",LCGAdmin,250
"2017-05-15 17:00",LIGO,84
"2017-05-15 17:00",Others,0
"2017-05-15 18:00",CMSProd,"3,630"
"2017-05-15 18:00",CMSPool,"2,234"
"2017-05-15 18:00",PhEDEx,"1,413"
"2017-05-15 18:00",LCGAdmin,267
"2017-05-15 18:00",LIGO,65
"2017-05-15 18:00",Others,0
"2017-05-15 19:00",CMSProd,"3,903"
"2017-05-15 19:00",CMSPool,"4,509"
"2017-05-15 19:00",PhEDEx,895
"2017-05-15 19:00",LCGAdmin,283
"2017-05-15 19:00",LIGO,67
"2017-05-15 19:00",Others,0
"2017-05-15 20:00",CMSProd,"5,557"
"2017-05-15 20:00",CMSPool,"3,593"
"2017-05-15 20:00",PhEDEx,"1,080"
"2017-05-15 20:00",LCGAdmin,279
"2017-05-15 20:00",LIGO,73
"2017-05-15 20:00",Others,0
"2017-05-15 21:00",CMSProd,"5,656"
"2017-05-15 21:00",CMSPool,"2,306"
"2017-05-15 21:00",PhEDEx,"1,022"
"2017-05-15 21:00",LCGAdmin,245
"2017-05-15 21:00",LIGO,18
"2017-05-15 21:00",Others,0
"2017-05-15 22:00",CMSProd,"7,972"
"2017-05-15 22:00",CMSPool,"1,050"
"2017-05-15 22:00",PhEDEx,"1,404"
"2017-05-15 22:00",LCGAdmin,301
"2017-05-15 22:00",LIGO,10
"2017-05-15 22:00",Others,0
"2017-05-15 23:00",CMSProd,"9,131"
"2017-05-15 23:00",CMSPool,"1,352"
"2017-05-15 23:00",PhEDEx,"1,025"
"2017-05-15 23:00",LCGAdmin,237
"2017-05-15 23:00",LIGO,10
"2017-05-15 23:00",Others,0
"2017-05-16 00:00",CMSProd,"6,470"
"2017-05-16 00:00",CMSPool,"1,675"
"2017-05-16 00:00",PhEDEx,"1,060"
"2017-05-16 00:00",LCGAdmin,324
"2017-05-16 00:00",LIGO,9
"2017-05-16 00:00",Others,0
"2017-05-16 01:00",CMSProd,"6,102"
"2017-05-16 01:00",CMSPool,"4,025"
"2017-05-16 01:00",PhEDEx,777
"2017-05-16 01:00",LCGAdmin,338
"2017-05-16 01:00",LIGO,8
"2017-05-16 01:00",Others,0
"2017-05-16 02:00",CMSProd,"5,245"
"2017-05-16 02:00",CMSPool,"8,709"
"2017-05-16 02:00",PhEDEx,722
"2017-05-16 02:00",LCGAdmin,346
"2017-05-16 02:00",LIGO,4
"2017-05-16 02:00",Others,0
"2017-05-16 03:00",CMSProd,"4,578"
"2017-05-16 03:00",CMSPool,"15,587"
"2017-05-16 03:00",PhEDEx,945
"2017-05-16 03:00",LCGAdmin,346
"2017-05-16 03:00",LIGO,4
"2017-05-16 03:00",Others,0
"2017-05-16 04:00",CMSProd,"3,866"
"2017-05-16 04:00",CMSPool,"19,249"
"2017-05-16 04:00",PhEDEx,"1,785"
"2017-05-16 04:00",LCGAdmin,347
"2017-05-16 04:00",LIGO,8
"2017-05-16 04:00",Others,0
"2017-05-16 05:00",CMSProd,"4,247"
"2017-05-16 05:00",CMSPool,"9,203"
"2017-05-16 05:00",PhEDEx,"1,396"
"2017-05-16 05:00",LCGAdmin,363
"2017-05-16 05:00",LIGO,8
"2017-05-16 05:00",Others,0
"2017-05-16 06:00",CMSProd,"5,078"
"2017-05-16 06:00",CMSPool,"6,066"
"2017-05-16 06:00",PhEDEx,"1,109"
"2017-05-16 06:00",LCGAdmin,321
"2017-05-16 06:00",LIGO,8
"2017-05-16 06:00",Others,0
"2017-05-16 07:00",CMSProd,"4,660"
"2017-05-16 07:00",CMSPool,"13,984"
"2017-05-16 07:00",PhEDEx,"1,367"
"2017-05-16 07:00",LCGAdmin,381
"2017-05-16 07:00",LIGO,8
"2017-05-16 07:00",Others,0
"2017-05-16 08:00",CMSProd,"4,847"
"2017-05-16 08:00",CMSPool,"9,556"
"2017-05-16 08:00",PhEDEx,"1,229"
"2017-05-16 08:00",LCGAdmin,497
"2017-05-16 08:00",LIGO,8
"2017-05-16 08:00",Others,0
"2017-05-16 09:00",CMSProd,"6,914"
"2017-05-16 09:00",CMSPool,"18,306"
"2017-05-16 09:00",PhEDEx,"1,086"
"2017-05-16 09:00",LCGAdmin,487
"2017-05-16 09:00",LIGO,8
"2017-05-16 09:00",Others,0
"2017-05-16 10:00",CMSProd,"5,937"
"2017-05-16 10:00",CMSPool,"11,347"
"2017-05-16 10:00",PhEDEx,"1,497"
"2017-05-16 10:00",LCGAdmin,350
"2017-05-16 10:00",LIGO,8
"2017-05-16 10:00",Others,0
"2017-05-16 11:00",CMSProd,"4,011"
"2017-05-16 11:00",CMSPool,"7,512"
"2017-05-16 11:00",PhEDEx,"1,550"
"2017-05-16 11:00",LCGAdmin,350
"2017-05-16 11:00",LIGO,0
"2017-05-16 11:00",Others,0
"2017-05-16 12:00",CMSProd,"2,745"
"2017-05-16 12:00",CMSPool,"8,935"
"2017-05-16 12:00",PhEDEx,"1,142"
"2017-05-16 12:00",LCGAdmin,368
"2017-05-16 12:00",LIGO,8
"2017-05-16 12:00",Others,0
"2017-05-16 13:00",CMSProd,"4,476"
"2017-05-16 13:00",CMSPool,"17,863"
"2017-05-16 13:00",PhEDEx,915
"2017-05-16 13:00",LCGAdmin,347
"2017-05-16 13:00",LIGO,8
"2017-05-16 13:00",Others,0
"2017-05-16 14:00",CMSProd,"6,780"
"2017-05-16 14:00",CMSPool,"13,498"
"2017-05-16 14:00",PhEDEx,805
"2017-05-16 14:00",LCGAdmin,362
"2017-05-16 14:00",LIGO,8
"2017-05-16 14:00",Others,0
"2017-05-16 15:00",CMSProd,731
"2017-05-16 15:00",CMSPool,"15,837"
"2017-05-16 15:00",PhEDEx,"1,137"
"2017-05-16 15:00",LCGAdmin,385
"2017-05-16 15:00",LIGO,8
"2017-05-16 15:00",Others,0
"2017-05-16 16:00",CMSProd,727
"2017-05-16 16:00",CMSPool,"21,103"
"2017-05-16 16:00",PhEDEx,"1,597"
"2017-05-16 16:00",LCGAdmin,396
"2017-05-16 16:00",LIGO,8
"2017-05-16 16:00",Others,0
"2017-05-16 17:00",CMSProd,"1,224"
"2017-05-16 17:00",CMSPool,"24,400"
"2017-05-16 17:00",PhEDEx,753
"2017-05-16 17:00",LCGAdmin,380
"2017-05-16 17:00",LIGO,8
"2017-05-16 17:00",Others,0
"2017-05-16 18:00",CMSProd,"2,029"
"2017-05-16 18:00",CMSPool,"17,028"
"2017-05-16 18:00",PhEDEx,579
"2017-05-16 18:00",LCGAdmin,403
"2017-05-16 18:00",LIGO,8
"2017-05-16 18:00",Others,0
"2017-05-16 19:00",CMSProd,"3,045"
"2017-05-16 19:00",CMSPool,"19,299"
"2017-05-16 19:00",PhEDEx,735
"2017-05-16 19:00",LCGAdmin,362
"2017-05-16 19:00",LIGO,4
"2017-05-16 19:00",Others,0
"2017-05-16 20:00",CMSProd,"3,226"
"2017-05-16 20:00",CMSPool,"18,367"
"2017-05-16 20:00",PhEDEx,619
"2017-05-16 20:00",LCGAdmin,392
"2017-05-16 20:00",LIGO,4
"2017-05-16 20:00",Others,0
"2017-05-16 21:00",CMSProd,"3,792"
"2017-05-16 21:00",CMSPool,"9,392"
"2017-05-16 21:00",PhEDEx,667
"2017-05-16 21:00",LCGAdmin,363
"2017-05-16 21:00",LIGO,8
"2017-05-16 21:00",Others,0
"2017-05-16 22:00",CMSProd,"3,226"
"2017-05-16 22:00",CMSPool,"8,525"
"2017-05-16 22:00",PhEDEx,635
"2017-05-16 22:00",LCGAdmin,380
"2017-05-16 22:00",LIGO,8
"2017-05-16 22:00",Others,0
"2017-05-16 23:00",CMSProd,"1,821"
"2017-05-16 23:00",CMSPool,"6,256"
"2017-05-16 23:00",PhEDEx,799
"2017-05-16 23:00",LCGAdmin,344
"2017-05-16 23:00",LIGO,8
"2017-05-16 23:00",Others,0
"2017-05-17 00:00",CMSProd,"1,341"
"2017-05-17 00:00",CMSPool,"6,070"
"2017-05-17 00:00",PhEDEx,"1,397"
"2017-05-17 00:00",LCGAdmin,397
"2017-05-17 00:00",LIGO,8
"2017-05-17 00:00",Others,0
"2017-05-17 01:00",CMSProd,"1,095"
"2017-05-17 01:00",CMSPool,"7,849"
"2017-05-17 01:00",PhEDEx,"1,347"
"2017-05-17 01:00",LCGAdmin,404
"2017-05-17 01:00",LIGO,8
"2017-05-17 01:00",Others,0
"2017-05-17 02:00",CMSProd,926
"2017-05-17 02:00",CMSPool,"11,767"
"2017-05-17 02:00",PhEDEx,"1,375"
"2017-05-17 02:00",LCGAdmin,372
"2017-05-17 02:00",LIGO,8
"2017-05-17 02:00",Others,0
"2017-05-17 03:00",CMSProd,410
"2017-05-17 03:00",CMSPool,"5,187"
"2017-05-17 03:00",PhEDEx,"1,872"
"2017-05-17 03:00",LCGAdmin,363
"2017-05-17 03:00",LIGO,8
"2017-05-17 03:00",Others,0
"2017-05-17 04:00",CMSProd,"1,890"
"2017-05-17 04:00",CMSPool,"4,575"
"2017-05-17 04:00",PhEDEx,"1,313"
"2017-05-17 04:00",LCGAdmin,357
"2017-05-17 04:00",LIGO,0
"2017-05-17 04:00",Others,0
"2017-05-17 05:00",CMSProd,"3,384"
"2017-05-17 05:00",CMSPool,"4,009"
"2017-05-17 05:00",PhEDEx,"3,485"
"2017-05-17 05:00",LCGAdmin,397
"2017-05-17 05:00",LIGO,8
"2017-05-17 05:00",Others,0
"2017-05-17 06:00",CMSProd,"3,268"
"2017-05-17 06:00",CMSPool,"4,066"
"2017-05-17 06:00",PhEDEx,"2,649"
"2017-05-17 06:00",LCGAdmin,392
"2017-05-17 06:00",LIGO,8
"2017-05-17 06:00",Others,0
"2017-05-17 07:00",CMSProd,721
"2017-05-17 07:00",CMSPool,"13,645"
"2017-05-17 07:00",PhEDEx,"2,103"
"2017-05-17 07:00",LCGAdmin,356
"2017-05-17 07:00",LIGO,8
"2017-05-17 07:00",Others,0
"2017-05-17 08:00",CMSProd,525
"2017-05-17 08:00",CMSPool,"7,898"
"2017-05-17 08:00",PhEDEx,"1,708"
"2017-05-17 08:00",LCGAdmin,345
"2017-05-17 08:00",LIGO,8
"2017-05-17 08:00",Others,0
"2017-05-17 09:00",CMSProd,"5,407"
"2017-05-17 09:00",CMSPool,"3,922"
"2017-05-17 09:00",PhEDEx,"1,792"
"2017-05-17 09:00",LCGAdmin,383
"2017-05-17 09:00",LIGO,8
"2017-05-17 09:00",Others,0
"2017-05-17 10:00",CMSProd,"1,096"
"2017-05-17 10:00",CMSPool,"3,863"
"2017-05-17 10:00",PhEDEx,"1,379"
"2017-05-17 10:00",LCGAdmin,347
"2017-05-17 10:00",LIGO,8
"2017-05-17 10:00",Others,0
"2017-05-17 11:00",CMSProd,"1,065"
"2017-05-17 11:00",CMSPool,"7,991"
"2017-05-17 11:00",PhEDEx,"2,254"
"2017-05-17 11:00",LCGAdmin,362
"2017-05-17 11:00",LIGO,8
"2017-05-17 11:00",Others,0
"2017-05-17 12:00",CMSProd,"1,112"
"2017-05-17 12:00",CMSPool,"6,986"
"2017-05-17 12:00",PhEDEx,"1,965"
"2017-05-17 12:00",LCGAdmin,371
"2017-05-17 12:00",LIGO,0
"2017-05-17 12:00",Others,0
"2017-05-17 13:00",CMSProd,"1,937"
"2017-05-17 13:00",CMSPool,"6,434"
"2017-05-17 13:00",PhEDEx,"2,035"
"2017-05-17 13:00",LCGAdmin,370
"2017-05-17 13:00",LIGO,8
"2017-05-17 13:00",Others,0
"2017-05-17 14:00",CMSProd,"2,985"
"2017-05-17 14:00",CMSPool,"7,314"
"2017-05-17 14:00",PhEDEx,"1,274"
"2017-05-17 14:00",LCGAdmin,350
"2017-05-17 14:00",LIGO,8
"2017-05-17 14:00",Others,0
"2017-05-17 15:00",CMSProd,"1,919"
"2017-05-17 15:00",CMSPool,"5,932"
"2017-05-17 15:00",PhEDEx,"1,387"
"2017-05-17 15:00",LCGAdmin,363
"2017-05-17 15:00",LIGO,4
"2017-05-17 15:00",Others,0
"2017-05-17 16:00",CMSProd,397
"2017-05-17 16:00",CMSPool,"14,599"
"2017-05-17 16:00",PhEDEx,"1,674"
"2017-05-17 16:00",LCGAdmin,380
"2017-05-17 16:00",LIGO,12
"2017-05-17 16:00",Others,0
"2017-05-17 17:00",CMSProd,500
"2017-05-17 17:00",CMSPool,"8,513"
"2017-05-17 17:00",PhEDEx,"1,896"
"2017-05-17 17:00",LCGAdmin,409
"2017-05-17 17:00",LIGO,4
"2017-05-17 17:00",Others,0
"2017-05-17 18:00",CMSProd,744
"2017-05-17 18:00",CMSPool,"7,008"
"2017-05-17 18:00",PhEDEx,"1,409"
"2017-05-17 18:00",LCGAdmin,394
"2017-05-17 18:00",LIGO,12
"2017-05-17 18:00",Others,0
"2017-05-17 19:00",CMSProd,"1,263"
"2017-05-17 19:00",CMSPool,"2,376"
"2017-05-17 19:00",PhEDEx,"1,143"
"2017-05-17 19:00",LCGAdmin,382
"2017-05-17 19:00",LIGO,8
"2017-05-17 19:00",Others,0
"2017-05-17 20:00",CMSProd,"1,088"
"2017-05-17 20:00",CMSPool,"4,354"
"2017-05-17 20:00",PhEDEx,814
"2017-05-17 20:00",LCGAdmin,389
"2017-05-17 20:00",LIGO,0
"2017-05-17 20:00",Others,0
"2017-05-17 21:00",CMSProd,"1,109"
"2017-05-17 21:00",CMSPool,"3,991"
"2017-05-17 21:00",PhEDEx,991
"2017-05-17 21:00",LCGAdmin,410
"2017-05-17 21:00",LIGO,8
"2017-05-17 21:00",Others,0
"2017-05-17 22:00",CMSProd,"5,649"
"2017-05-17 22:00",CMSPool,"3,961"
"2017-05-17 22:00",PhEDEx,"1,452"
"2017-05-17 22:00",LCGAdmin,400
"2017-05-17 22:00",LIGO,8
"2017-05-17 22:00",Others,0
"2017-05-17 23:00",CMSProd,"1,496"
"2017-05-17 23:00",CMSPool,"3,421"
"2017-05-17 23:00",PhEDEx,"1,611"
"2017-05-17 23:00",LCGAdmin,380
"2017-05-17 23:00",LIGO,8
"2017-05-17 23:00",Others,0
"2017-05-18 00:00",CMSProd,205
"2017-05-18 00:00",CMSPool,"3,460"
"2017-05-18 00:00",PhEDEx,"2,133"
"2017-05-18 00:00",LCGAdmin,376
"2017-05-18 00:00",LIGO,8
"2017-05-18 00:00",Others,0
"2017-05-18 01:00",CMSProd,161
"2017-05-18 01:00",CMSPool,"3,839"
"2017-05-18 01:00",PhEDEx,"1,320"
"2017-05-18 01:00",LCGAdmin,360
"2017-05-18 01:00",LIGO,8
"2017-05-18 01:00",Others,0
"2017-05-18 02:00",CMSProd,190
"2017-05-18 02:00",CMSPool,"1,988"
"2017-05-18 02:00",PhEDEx,"1,887"
"2017-05-18 02:00",LCGAdmin,367
"2017-05-18 02:00",LIGO,8
"2017-05-18 02:00",Others,0
"2017-05-18 03:00",CMSProd,676
"2017-05-18 03:00",CMSPool,"8,229"
"2017-05-18 03:00",PhEDEx,"1,375"
"2017-05-18 03:00",LCGAdmin,324
"2017-05-18 03:00",LIGO,8
"2017-05-18 03:00",Others,0
"2017-05-18 04:00",CMSProd,282
"2017-05-18 04:00",CMSPool,"5,288"
"2017-05-18 04:00",PhEDEx,"1,244"
"2017-05-18 04:00",LCGAdmin,328
"2017-05-18 04:00",LIGO,8
"2017-05-18 04:00",Others,0
"2017-05-18 05:00",CMSProd,235
"2017-05-18 05:00",CMSPool,"1,831"
"2017-05-18 05:00",PhEDEx,935
"2017-05-18 05:00",LCGAdmin,375
"2017-05-18 05:00",LIGO,0
"2017-05-18 05:00",Others,0
"2017-05-18 06:00",CMSProd,482
"2017-05-18 06:00",CMSPool,"5,717"
"2017-05-18 06:00",PhEDEx,737
"2017-05-18 06:00",LCGAdmin,363
"2017-05-18 06:00",LIGO,8
"2017-05-18 06:00",Others,0
"2017-05-18 07:00",CMSProd,953
"2017-05-18 07:00",CMSPool,"5,337"
"2017-05-18 07:00",PhEDEx,699
"2017-05-18 07:00",LCGAdmin,336
"2017-05-18 07:00",LIGO,8
"2017-05-18 07:00",Others,0
"2017-05-18 08:00",CMSProd,"1,108"
